loan_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,default_flag,emp_length_years,emp_length_unknown,credit_history_years,loan_to_income
8000.0,36,16.29,282.41,D2,MORTGAGE,80000.0,Not Verified,2014-06-01,debt_consolidation,27.33,1991-08-01,12.0,0.0,45069.0,79.3,35.0,w,INDIVIDUAL,3.0,0.0,0,3.0,0,22.8,0.1
35000.0,60,25.89,1045.64,G3,RENT,103000.0,Verified,2014-12-01,debt_consolidation,13.55,1998-09-01,13.0,0.0,17049.0,28.5,36.0,f,INDIVIDUAL,3.0,0.0,1,10.0,0,16.2,0.34
13175.0,36,7.9,412.25,A4,RENT,43000.0,Not Verified,2013-11-01,debt_consolidation,11.81,1995-12-01,8.0,0.0,13120.0,50.9,22.0,f,INDIVIDUAL,0.0,0.0,0,6.0,0,17.9,0.306
23000.0,36,13.99,785.98,C4,OWN,50000.0,Source Verified,2015-07-01,debt_consolidation,21.12,1982-09-01,10.0,0.0,28816.0,69.5,22.0,f,INDIVIDUAL,2.0,0.0,0,1.0,0,32.8,0.46
21000.0,60,15.88,509.35,C4,MORTGAGE,92000.0,Source Verified,2013-07-01,credit_card,14.48,1995-06-01,12.0,0.0,21229.0,34.6,27.0,w,INDIVIDUAL,0.0,0.0,0,8.0,0,18.1,0.228
10000.0,36,16.24,352.76,C5,RENT,50000.0,Not Verified,2014-01-01,debt_consolidation,20.48,2007-01-01,8.0,1.0,4523.0,38.0,11.0,f,INDIVIDUAL,0.0,1.0,0,10.0,0,7.0,0.2
5800.0,36,24.5,229.08,F3,OWN,80000.0,Not Verified,2013-12-01,major_purchase,20.37,1992-10-01,9.0,0.0,7533.0,90.8,23.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,21.2,0.072
9600.0,36,9.67,308.28,B1,MORTGAGE,48000.0,Not Verified,2014-04-01,debt_consolidation,18.33,1994-08-01,10.0,0.0,8623.0,63.4,18.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,19.7,0.2
30000.0,60,10.49,644.67,B3,OWN,122000.0,Verified,2014-12-01,debt_consolidation,7.06,1988-12-01,21.0,0.0,26566.0,26.7,39.0,w,INDIVIDUAL,4.0,0.0,0,9.0,0,26.0,0.246
8400.0,36,10.15,271.64,B2,RENT,60000.0,Verified,2014-08-01,credit_card,7.8,2000-01-01,15.0,1.0,5238.0,60.2,49.0,w,INDIVIDUAL,3.0,1.0,0,10.0,0,14.6,0.14
12000.0,36,8.9,381.04,A5,RENT,85000.0,Verified,2013-12-01,debt_consolidation,25.1,2001-04-01,5.0,0.0,17465.0,82.8,28.0,w,INDIVIDUAL,2.0,0.0,0,9.0,0,12.7,0.141
7200.0,36,5.79,218.36,A2,RENT,22000.0,Source Verified,2011-02-01,small_business,24.11,1988-10-01,9.0,0.0,5029.0,11.6,9.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,22.3,0.327
12000.0,36,6.03,365.23,A1,MORTGAGE,66360.0,Source Verified,2012-01-01,debt_consolidation,1.68,1993-07-01,8.0,0.0,3997.0,13.4,31.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,18.5,0.181
8000.0,36,10.49,259.99,B3,MORTGAGE,60000.0,Verified,2014-11-01,other,2.42,2000-02-01,4.0,0.0,4037.0,36.4,23.0,w,INDIVIDUAL,2.0,0.0,0,10.0,0,14.7,0.133
1000.0,36,23.28,38.86,F2,OWN,49000.0,Not Verified,2013-04-01,other,2.55,2001-07-01,1.0,0.0,2062.0,82.5,5.0,f,INDIVIDUAL,0.0,0.0,1,2.0,0,11.8,0.02
17000.0,36,7.9,531.94,A4,MORTGAGE,102000.0,Verified,2013-12-01,debt_consolidation,21.56,1992-05-01,13.0,0.0,22087.0,51.4,48.0,w,INDIVIDUAL,4.0,0.0,0,0.0,0,21.6,0.167
18000.0,36,13.67,612.32,B5,RENT,45000.0,Source Verified,2013-09-01,small_business,16.14,1996-01-01,8.0,0.0,21408.0,34.7,15.0,f,INDIVIDUAL,0.0,0.0,1,2.0,0,17.7,0.4
22500.0,36,7.62,701.14,A3,MORTGAGE,88000.0,Verified,2013-03-01,debt_consolidation,16.79,1996-01-01,12.0,0.0,51175.0,44.3,28.0,f,INDIVIDUAL,4.0,0.0,0,10.0,0,17.2,0.256
5000.0,36,13.99,170.87,C1,RENT,35000.0,Source Verified,2012-05-01,credit_card,21.6,1996-11-01,6.0,0.0,19502.0,87.8,17.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,15.5,0.143
15000.0,36,10.99,491.01,B2,MORTGAGE,126000.0,Verified,2014-02-01,debt_consolidation,23.22,1984-03-01,15.0,0.0,15957.0,57.8,52.0,f,INDIVIDUAL,6.0,0.0,0,10.0,0,29.9,0.119
17000.0,36,7.89,531.86,A5,RENT,70000.0,Source Verified,2015-07-01,debt_consolidation,14.83,2003-08-01,12.0,0.0,5276.0,17.9,32.0,w,INDIVIDUAL,2.0,0.0,0,0.0,0,11.9,0.243
10000.0,36,15.1,347.15,C2,MORTGAGE,220000.0,Verified,2013-09-01,debt_consolidation,3.11,2001-06-01,12.0,1.0,6171.0,35.1,46.0,w,INDIVIDUAL,10.0,1.0,0,7.0,0,12.3,0.045
14000.0,36,6.97,432.09,A2,RENT,90000.0,Not Verified,2013-10-01,debt_consolidation,20.33,2001-10-01,15.0,0.0,14551.0,22.0,27.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,12.0,0.156
10000.0,36,15.59,349.55,D1,RENT,28500.0,Source Verified,2014-12-01,other,18.74,1990-09-01,13.0,0.0,5371.0,40.1,18.0,f,INDIVIDUAL,0.0,0.0,1,2.0,0,24.2,0.351
9000.0,36,7.12,278.39,A3,RENT,65000.0,Not Verified,2014-10-01,debt_consolidation,13.15,1993-06-01,6.0,1.0,9423.0,42.6,11.0,w,INDIVIDUAL,0.0,1.0,1,0.0,0,21.3,0.138
7000.0,36,14.31,240.3,C4,MORTGAGE,76000.0,Verified,2015-01-01,debt_consolidation,19.3,1995-08-01,16.0,0.0,5741.0,34.6,33.0,f,INDIVIDUAL,1.0,0.0,0,10.0,0,19.4,0.092
7000.0,36,12.99,235.83,C1,RENT,180000.0,Not Verified,2014-10-01,moving,16.43,1998-08-01,6.0,0.0,5572.0,39.8,44.0,w,INDIVIDUAL,0.0,0.0,0,0.0,0,16.2,0.039
3825.0,36,19.52,141.22,D4,RENT,23000.0,Not Verified,2013-10-01,debt_consolidation,6.16,2007-11-01,3.0,0.0,4532.0,88.9,4.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,5.9,0.166
15250.0,60,15.88,369.88,C4,MORTGAGE,52000.0,Verified,2013-08-01,debt_consolidation,27.45,1994-03-01,14.0,0.0,15691.0,29.4,30.0,f,INDIVIDUAL,4.0,0.0,1,10.0,0,19.4,0.293
4000.0,36,11.67,132.23,B4,MORTGAGE,65000.0,Not Verified,2014-07-01,debt_consolidation,17.08,1985-05-01,10.0,0.0,4278.0,72.5,23.0,f,INDIVIDUAL,3.0,0.0,0,9.0,0,29.2,0.062
3000.0,36,9.16,95.63,B2,MORTGAGE,23040.0,Not Verified,2016-02-01,home_improvement,2.6,2001-03-01,8.0,0.0,9943.0,41.4,24.0,w,INDIVIDUAL,1.0,0.0,0,0.0,0,14.9,0.13
6000.0,36,8.9,190.52,A5,RENT,113000.0,Not Verified,2012-07-01,debt_consolidation,1.82,1993-02-01,6.0,0.0,3982.0,81.3,16.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,19.4,0.053
8500.0,36,13.65,289.07,C1,RENT,60000.0,Source Verified,2014-04-01,other,22.9,2000-05-01,8.0,0.0,3330.0,64.0,17.0,f,INDIVIDUAL,0.0,0.0,1,4.0,0,13.9,0.142
23525.0,60,15.41,564.74,D1,MORTGAGE,69700.0,Not Verified,2015-12-01,debt_consolidation,36.43,2000-09-01,12.0,0.0,15069.0,36.4,26.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,15.2,0.338
35000.0,36,8.9,1111.37,A5,OWN,110000.0,Verified,2012-02-01,home_improvement,1.36,1997-12-01,6.0,0.0,3493.0,13.9,17.0,f,INDIVIDUAL,1.0,0.0,0,6.0,0,14.2,0.318
5825.0,36,14.33,200.02,C1,RENT,30000.0,Source Verified,2012-07-01,debt_consolidation,29.32,2004-07-01,8.0,0.0,8556.0,54.8,11.0,f,INDIVIDUAL,0.0,0.0,0,7.0,0,8.0,0.194
15100.0,36,16.99,538.29,D3,RENT,42000.0,Verified,2015-08-01,debt_consolidation,16.69,2007-02-01,7.0,0.0,15773.0,44.0,10.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,8.5,0.36
30500.0,60,24.99,895.04,F4,MORTGAGE,75233.6,Source Verified,2014-02-01,debt_consolidation,27.47,1995-10-01,22.0,1.0,26081.0,81.8,47.0,f,INDIVIDUAL,6.0,1.0,1,10.0,0,18.3,0.405
12225.0,36,19.99,454.27,D5,OWN,40000.0,Not Verified,2016-05-01,debt_consolidation,12.99,2003-05-01,8.0,0.0,6957.0,57.0,15.0,f,INDIVIDUAL,1.0,0.0,0,1.0,0,13.0,0.306
13000.0,60,13.35,298.13,C2,MORTGAGE,50000.0,Not Verified,2014-05-01,debt_consolidation,28.04,2003-01-01,9.0,0.0,8853.0,36.4,22.0,f,INDIVIDUAL,6.0,0.0,1,5.0,0,11.3,0.26
17600.0,36,10.99,576.12,B3,MORTGAGE,72000.0,Not Verified,2014-07-01,credit_card,17.27,1993-11-01,12.0,0.0,22617.0,47.1,40.0,f,INDIVIDUAL,4.0,0.0,0,6.0,0,20.7,0.244
28000.0,60,9.99,594.78,B3,MORTGAGE,70000.0,Source Verified,2015-08-01,debt_consolidation,8.23,1993-09-01,7.0,0.0,14688.0,32.6,23.0,w,INDIVIDUAL,4.0,0.0,0,5.0,0,21.9,0.4
19875.0,60,15.61,479.22,D1,RENT,132000.0,Source Verified,2015-08-01,debt_consolidation,9.27,1996-09-01,19.0,3.0,9827.0,54.3,26.0,w,INDIVIDUAL,0.0,1.0,0,5.0,0,18.9,0.151
4800.0,36,10.65,156.36,B2,MORTGAGE,72000.0,Source Verified,2011-09-01,credit_card,10.22,1990-11-01,12.0,1.0,6382.0,49.1,35.0,f,INDIVIDUAL,2.0,1.0,0,10.0,0,20.8,0.067
10000.0,36,19.99,371.59,E1,RENT,48000.0,Source Verified,2016-03-01,small_business,25.65,2005-10-01,11.0,0.0,6941.0,29.0,18.0,f,INDIVIDUAL,0.0,0.0,0,1.0,0,10.4,0.208
20000.0,36,14.65,689.89,C2,MORTGAGE,585000.0,Source Verified,2012-04-01,debt_consolidation,0.74,1997-11-01,5.0,0.0,9693.0,49.0,11.0,f,INDIVIDUAL,1.0,0.0,0,7.0,0,14.4,0.034
21000.0,36,8.9,666.82,A5,MORTGAGE,196000.0,Verified,2013-04-01,credit_card,9.61,1999-03-01,12.0,0.0,15579.0,37.8,36.0,f,INDIVIDUAL,3.0,0.0,0,6.0,0,14.1,0.107
5000.0,36,16.45,176.9,E1,RENT,43000.0,Verified,2010-09-01,major_purchase,13.51,2005-12-01,4.0,0.0,275.0,21.2,5.0,f,INDIVIDUAL,0.0,0.0,1,3.0,0,4.8,0.116
6500.0,36,9.99,209.71,B3,MORTGAGE,55000.0,Verified,2015-11-01,debt_consolidation,10.58,2003-07-01,9.0,0.0,5357.0,54.7,12.0,w,INDIVIDUAL,1.0,0.0,0,4.0,0,12.3,0.118
35000.0,36,15.61,1223.77,C3,OWN,114000.0,Verified,2013-12-01,other,11.64,1999-09-01,6.0,0.0,20516.0,84.1,23.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,14.3,0.307
9900.0,36,5.99,301.14,A2,MORTGAGE,90000.0,Not Verified,2011-06-01,debt_consolidation,21.87,1988-12-01,12.0,0.0,38887.0,56.5,28.0,f,INDIVIDUAL,2.0,0.0,0,4.0,0,22.5,0.11
11200.0,60,15.61,270.05,D1,RENT,40800.0,Source Verified,2015-08-01,credit_card,33.35,1999-11-01,13.0,0.0,17275.0,64.9,15.0,w,INDIVIDUAL,0.0,0.0,1,10.0,0,15.7,0.275
14000.0,36,15.61,489.51,C4,RENT,46652.0,Source Verified,2014-01-01,debt_consolidation,24.18,2001-12-01,8.0,0.0,21086.0,78.7,19.0,f,INDIVIDUAL,0.0,0.0,1,2.0,0,12.1,0.3
10000.0,36,13.67,340.18,B5,RENT,70000.0,Not Verified,2013-12-01,debt_consolidation,7.32,1998-09-01,6.0,0.0,4521.0,44.8,20.0,w,INDIVIDUAL,0.0,0.0,0,0.0,0,15.2,0.143
12500.0,60,13.99,290.79,C4,MORTGAGE,70000.0,Not Verified,2015-07-01,credit_card,12.52,1991-05-01,8.0,0.0,7459.0,76.1,28.0,w,INDIVIDUAL,5.0,0.0,0,10.0,0,24.2,0.179
18000.0,36,12.99,606.41,C2,MORTGAGE,48000.0,Not Verified,2015-02-01,credit_card,17.94,2003-05-01,13.0,0.0,18262.0,66.6,20.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,11.8,0.375
5000.0,36,14.33,171.7,C1,RENT,21000.0,Verified,2012-10-01,debt_consolidation,31.54,2008-10-01,10.0,0.0,5814.0,78.6,17.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,4.0,0.238
3000.0,36,15.8,105.18,C3,RENT,65000.0,Not Verified,2013-05-01,debt_consolidation,26.22,1993-03-01,23.0,0.0,24872.0,61.7,42.0,w,INDIVIDUAL,0.0,0.0,0,10.0,0,20.2,0.046
15000.0,36,7.88,469.22,A5,MORTGAGE,78000.0,Verified,2010-08-01,debt_consolidation,11.09,1993-09-01,7.0,0.0,40665.0,61.3,16.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,16.9,0.192
13000.0,36,12.12,432.54,B3,MORTGAGE,26000.0,Verified,2012-05-01,debt_consolidation,12.46,1999-12-01,5.0,0.0,13158.0,67.8,19.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,12.4,0.5
10000.0,36,13.11,337.47,B4,OWN,42000.0,Not Verified,2012-08-01,debt_consolidation,20.37,2004-01-01,8.0,0.0,4896.0,56.9,18.0,f,INDIVIDUAL,0.0,0.0,1,4.0,0,8.6,0.238
2000.0,36,19.99,74.32,D4,RENT,50000.0,Source Verified,2016-06-01,major_purchase,31.52,2004-06-01,11.0,0.0,5257.0,99.2,14.0,w,INDIVIDUAL,0.0,0.0,0,10.0,0,12.0,0.04
11000.0,36,11.44,362.43,B4,OWN,50000.0,Not Verified,2014-11-01,debt_consolidation,20.74,2003-05-01,14.0,0.0,10816.0,34.3,34.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,11.5,0.22
16000.0,60,26.57,484.47,F5,MORTGAGE,48000.0,Verified,2016-03-01,debt_consolidation,25.4,2000-10-01,16.0,0.0,10871.0,54.6,23.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,15.4,0.333
25000.0,60,13.35,475.28,C4,RENT,63600.0,Verified,2010-12-01,credit_card,12.74,2002-10-01,9.0,0.0,3843.0,58.4,19.0,f,INDIVIDUAL,1.0,0.0,0,4.0,0,8.2,0.393
5000.0,36,11.99,166.05,C1,OWN,22000.0,Verified,2016-02-01,debt_consolidation,13.42,1988-04-01,7.0,0.0,12077.0,74.5,14.0,w,INDIVIDUAL,0.0,0.0,0,6.0,1,27.8,0.227
30000.0,36,19.52,1107.59,D4,RENT,67200.0,Verified,2013-07-01,debt_consolidation,17.16,2003-10-01,5.0,0.0,25964.0,94.8,5.0,f,INDIVIDUAL,0.0,0.0,0,7.0,0,9.7,0.446
8000.0,36,8.39,252.14,A5,MORTGAGE,120000.0,Source Verified,2014-09-01,home_improvement,20.72,2001-01-01,5.0,0.0,0.0,0.0,22.0,f,INDIVIDUAL,2.0,0.0,0,9.0,0,13.7,0.067
15000.0,36,5.32,451.73,A1,MORTGAGE,57000.0,Not Verified,2015-07-01,credit_card,19.31,1999-11-01,5.0,0.0,10423.0,46.7,9.0,w,INDIVIDUAL,0.0,0.0,0,8.0,0,15.7,0.263
4000.0,36,14.98,138.63,C3,RENT,53000.0,Source Verified,2014-01-01,debt_consolidation,15.87,1995-02-01,8.0,1.0,4356.0,50.1,35.0,f,INDIVIDUAL,5.0,1.0,0,4.0,0,18.9,0.075
16475.0,60,18.25,420.61,E1,MORTGAGE,46000.0,Not Verified,2015-04-01,debt_consolidation,18.86,1999-09-01,12.0,0.0,15906.0,70.7,25.0,f,INDIVIDUAL,4.0,0.0,1,9.0,0,15.6,0.358
10000.0,36,15.58,349.51,D3,RENT,48000.0,Source Verified,2010-09-01,house,20.1,2003-08-01,8.0,1.0,3246.0,56.0,12.0,f,INDIVIDUAL,0.0,1.0,1,0.0,0,7.1,0.208
24000.0,36,6.89,739.85,A3,MORTGAGE,127000.0,Not Verified,2015-07-01,credit_card,8.52,1999-07-01,18.0,0.0,28448.0,24.3,39.0,w,INDIVIDUAL,5.0,0.0,0,3.0,0,16.0,0.189
7000.0,36,10.64,227.98,B2,MORTGAGE,33000.0,Not Verified,2013-07-01,credit_card,21.75,2006-09-01,14.0,0.0,8317.0,62.5,17.0,f,INDIVIDUAL,1.0,0.0,0,3.0,0,6.8,0.212
6625.0,36,21.0,249.6,E1,RENT,35000.0,Source Verified,2013-11-01,debt_consolidation,11.39,2006-03-01,6.0,0.0,3198.0,53.3,10.0,f,INDIVIDUAL,0.0,0.0,0,7.0,0,7.7,0.189
4000.0,36,13.65,136.04,C1,MORTGAGE,68000.0,Not Verified,2014-04-01,debt_consolidation,10.31,1995-12-01,9.0,1.0,1402.0,8.2,24.0,f,INDIVIDUAL,1.0,1.0,0,1.0,0,18.3,0.059
9600.0,36,14.91,332.37,D2,RENT,36000.0,Source Verified,2011-03-01,debt_consolidation,23.0,2002-02-01,7.0,0.0,13414.0,95.2,19.0,f,INDIVIDUAL,1.0,0.0,0,0.0,0,9.1,0.267
3000.0,36,10.99,98.21,B4,RENT,19200.0,Not Verified,2010-03-01,other,17.94,2006-10-01,14.0,0.0,566.0,12.9,14.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,3.4,0.156
15000.0,60,12.29,335.87,C1,MORTGAGE,54000.0,Not Verified,2015-07-01,debt_consolidation,8.16,1991-03-01,5.0,0.0,21156.0,41.8,22.0,w,INDIVIDUAL,5.0,0.0,0,10.0,0,24.3,0.278
10625.0,60,25.83,317.05,G2,RENT,60000.0,Verified,2014-02-01,small_business,15.34,1998-03-01,14.0,1.0,6969.0,44.1,41.0,f,INDIVIDUAL,7.0,1.0,0,0.0,0,15.9,0.177
7000.0,36,20.99,263.69,E4,MORTGAGE,55000.0,Source Verified,2014-08-01,home_improvement,18.35,2000-03-01,6.0,0.0,2956.0,75.8,18.0,f,INDIVIDUAL,6.0,0.0,0,1.0,0,14.4,0.127
20000.0,36,6.03,608.72,A1,MORTGAGE,110000.0,Not Verified,2014-04-01,credit_card,11.37,1986-03-01,12.0,0.0,19231.0,37.2,34.0,w,INDIVIDUAL,2.0,0.0,0,2.0,0,28.1,0.182
15000.0,36,18.25,544.17,D3,OWN,142000.0,Verified,2014-05-01,major_purchase,12.78,1985-10-01,14.0,0.0,17557.0,62.0,30.0,f,INDIVIDUAL,3.0,0.0,0,7.0,0,28.6,0.106
5000.0,36,11.58,165.07,B3,RENT,38000.0,Not Verified,2009-07-01,wedding,13.52,1996-11-01,4.0,0.0,323.0,1.8,9.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,12.7,0.132
15000.0,36,12.12,499.08,B3,MORTGAGE,62000.0,Verified,2013-06-01,debt_consolidation,15.72,1998-09-01,10.0,0.0,16638.0,90.9,16.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,14.7,0.242
35000.0,60,14.65,826.24,C5,RENT,89000.0,Verified,2015-03-01,debt_consolidation,20.98,1998-04-01,15.0,0.0,46460.0,76.0,27.0,w,INDIVIDUAL,0.0,0.0,0,10.0,0,16.9,0.393
32000.0,60,9.99,679.75,B3,OWN,81000.0,Verified,2015-03-01,other,19.7,1999-10-01,11.0,0.0,7319.0,11.6,22.0,w,INDIVIDUAL,4.0,0.0,0,1.0,0,15.4,0.395
24000.0,36,6.62,736.89,A2,RENT,141000.0,Verified,2013-05-01,debt_consolidation,24.35,1988-08-01,9.0,0.0,26529.0,42.2,28.0,f,INDIVIDUAL,0.0,0.0,0,8.0,0,24.7,0.17
12000.0,36,11.99,398.52,C1,RENT,50000.0,Verified,2015-12-01,debt_consolidation,18.96,1995-11-01,12.0,0.0,16892.0,72.2,21.0,f,INDIVIDUAL,0.0,0.0,1,10.0,0,20.1,0.24
3600.0,36,7.88,112.62,A5,MORTGAGE,81204.0,Not Verified,2010-08-01,other,13.77,1996-11-01,19.0,0.0,1739.0,7.9,29.0,f,INDIVIDUAL,2.0,0.0,0,6.0,0,13.7,0.044
24000.0,60,19.99,635.72,E3,MORTGAGE,115000.0,Verified,2015-01-01,debt_consolidation,23.53,2000-11-01,13.0,0.0,18572.0,79.7,25.0,w,INDIVIDUAL,2.0,0.0,1,9.0,0,14.2,0.209
16000.0,36,6.49,490.32,A2,MORTGAGE,200000.0,Source Verified,2014-09-01,credit_card,2.13,2006-01-01,4.0,0.0,20718.0,34.2,11.0,w,INDIVIDUAL,3.0,0.0,0,1.0,0,8.7,0.08
23000.0,60,15.59,554.32,D1,MORTGAGE,65000.0,Source Verified,2015-02-01,credit_card,14.73,2005-08-01,15.0,0.0,9232.0,81.0,32.0,w,INDIVIDUAL,3.0,0.0,0,0.0,0,9.5,0.354
15125.0,60,18.49,388.12,E2,RENT,45000.0,Source Verified,2015-12-01,debt_consolidation,27.84,2006-09-01,7.0,0.0,15751.0,70.6,11.0,w,INDIVIDUAL,0.0,0.0,0,1.0,0,9.2,0.336
12000.0,60,16.49,294.96,D3,MORTGAGE,57000.0,Not Verified,2011-07-01,debt_consolidation,15.54,1995-09-01,6.0,0.0,17710.0,75.7,18.0,f,INDIVIDUAL,1.0,0.0,0,10.0,0,15.8,0.211
35000.0,60,18.84,904.85,E2,MORTGAGE,180000.0,Verified,2015-04-01,debt_consolidation,12.63,2000-06-01,17.0,0.0,25581.0,61.6,38.0,w,INDIVIDUAL,4.0,0.0,0,9.0,0,14.8,0.194
13450.0,36,17.86,485.31,D5,MORTGAGE,40000.0,Verified,2015-06-01,debt_consolidation,21.45,1993-10-01,15.0,1.0,9837.0,46.2,40.0,f,INDIVIDUAL,3.0,1.0,1,7.0,0,21.7,0.336
7900.0,36,13.68,268.78,C1,RENT,58000.0,Not Verified,2013-07-01,debt_consolidation,21.74,2004-02-01,18.0,0.0,11619.0,42.6,26.0,f,INDIVIDUAL,0.0,0.0,0,7.0,0,9.4,0.136
7350.0,36,25.83,295.48,G2,RENT,14869.8,Verified,2015-01-01,house,22.52,2003-02-01,5.0,0.0,3960.0,94.3,12.0,f,INDIVIDUAL,0.0,0.0,1,6.0,1,11.9,0.494
10800.0,36,16.55,382.64,D2,RENT,36000.0,Verified,2015-07-01,debt_consolidation,10.15,2005-01-01,8.0,0.0,11520.0,67.8,13.0,w,INDIVIDUAL,0.0,0.0,0,4.0,0,10.5,0.3
10125.0,36,17.77,364.88,D1,RENT,90000.0,Not Verified,2012-07-01,debt_consolidation,4.64,1991-03-01,5.0,0.0,10142.0,76.8,8.0,f,INDIVIDUAL,2.0,0.0,0,5.0,0,21.3,0.112
35000.0,36,7.99,1096.62,A4,MORTGAGE,100000.0,Source Verified,2016-07-01,credit_card,10.25,1992-01-01,17.0,0.0,33388.0,22.3,34.0,w,INDIVIDUAL,2.0,0.0,0,10.0,0,24.5,0.35
17000.0,36,21.98,649.07,E4,RENT,44000.0,Verified,2013-05-01,vacation,11.66,2000-12-01,9.0,1.0,12864.0,78.4,22.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,12.4,0.386
2300.0,36,12.12,76.53,B3,MORTGAGE,123000.0,Not Verified,2013-05-01,major_purchase,16.74,1996-05-01,13.0,0.0,3139.0,89.7,24.0,f,INDIVIDUAL,4.0,0.0,0,10.0,0,17.0,0.019
10375.0,60,20.2,276.03,E3,MORTGAGE,45000.0,Source Verified,2014-07-01,debt_consolidation,12.99,2003-09-01,10.0,1.0,4087.0,57.6,16.0,w,INDIVIDUAL,2.0,1.0,0,10.0,0,10.8,0.231
11200.0,60,16.24,273.8,C5,OWN,34560.0,Verified,2014-01-01,credit_card,29.76,1998-09-01,5.0,0.0,12373.0,76.4,9.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,15.3,0.324
1800.0,36,17.57,64.69,D4,MORTGAGE,45000.0,Verified,2014-10-01,debt_consolidation,28.24,1999-11-01,10.0,1.0,2557.0,30.8,28.0,f,INDIVIDUAL,1.0,1.0,1,10.0,0,14.9,0.04
5000.0,36,13.49,169.66,C2,RENT,84000.0,Verified,2016-08-01,other,19.36,1998-09-01,16.0,0.0,7122.0,33.6,40.0,w,INDIVIDUAL,2.0,0.0,0,5.0,0,17.9,0.06
8875.0,36,13.98,303.25,C3,MORTGAGE,34500.0,Verified,2014-06-01,debt_consolidation,25.81,1999-09-01,8.0,0.0,6559.0,36.0,27.0,w,INDIVIDUAL,10.0,0.0,1,6.0,1,14.7,0.257
20000.0,60,19.24,521.46,E2,MORTGAGE,85000.0,Source Verified,2015-01-01,debt_consolidation,18.69,1984-12-01,15.0,1.0,15177.0,54.8,39.0,w,INDIVIDUAL,8.0,0.0,0,6.0,0,30.1,0.235
20000.0,36,8.9,635.07,A5,MORTGAGE,60000.0,Source Verified,2014-01-01,debt_consolidation,21.6,1993-12-01,11.0,0.0,25164.0,79.1,33.0,w,INDIVIDUAL,2.0,0.0,0,10.0,0,20.1,0.333
10000.0,36,8.9,317.54,A5,OWN,30000.0,Verified,2013-12-01,debt_consolidation,21.68,1994-03-01,12.0,0.0,10800.0,35.1,21.0,f,INDIVIDUAL,0.0,0.0,0,6.0,1,19.8,0.333
5000.0,36,6.99,154.37,A3,MORTGAGE,70000.0,Verified,2016-01-01,debt_consolidation,1.27,2007-02-01,4.0,0.0,5786.0,23.1,12.0,w,INDIVIDUAL,2.0,0.0,0,2.0,0,8.9,0.071
18000.0,36,9.17,573.83,B1,MORTGAGE,72000.0,Not Verified,2014-07-01,debt_consolidation,23.57,1977-11-01,16.0,0.0,28076.0,46.0,20.0,w,INDIVIDUAL,0.0,0.0,0,3.0,0,36.7,0.25
18000.0,36,6.68,553.16,A3,MORTGAGE,140000.0,Not Verified,2015-02-01,credit_card,5.85,1997-12-01,9.0,0.0,31692.0,54.5,20.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,17.2,0.129
24000.0,60,20.5,642.55,E2,MORTGAGE,70600.0,Verified,2012-03-01,debt_consolidation,16.3,1996-12-01,12.0,1.0,17500.0,62.1,23.0,f,INDIVIDUAL,1.0,1.0,1,7.0,0,15.2,0.34
8000.0,36,15.99,281.22,C5,MORTGAGE,56465.0,Not Verified,2016-11-01,debt_consolidation,29.84,2001-08-01,7.0,1.0,6988.0,87.3,27.0,w,INDIVIDUAL,3.0,1.0,0,10.0,0,15.3,0.142
15000.0,36,17.1,535.54,C5,MORTGAGE,90000.0,Source Verified,2013-12-01,debt_consolidation,19.84,2005-07-01,7.0,0.0,10544.0,98.5,11.0,w,INDIVIDUAL,1.0,0.0,0,10.0,0,8.4,0.167
6000.0,36,11.67,198.35,B4,MORTGAGE,50430.0,Source Verified,2014-05-01,credit_card,10.92,1994-09-01,7.0,1.0,5820.0,63.0,10.0,w,INDIVIDUAL,1.0,1.0,0,6.0,0,19.7,0.119
